Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
115000,1.3270923,0.00019999954,7.5616016,None,None,None
116000,1.3369402,0.00019999949,7.5743566,None,None,None
117000,1.3284782,0.00019999949,7.5558395,357.68435060977936,357.6843509685471,3938.0
118000,1.353218,0.00019999949,7.7195272,None,None,None
119000,1.3430732,0.00019999949,7.7126756,None,None,None
120000,1.3536166,0.00019999949,7.7179103,None,None,None
121000,1.3611351,0.00019999949,7.7755485,360.1513340473175,360.15133466819924,3938.0
122000,1.3639454,0.00019999949,7.874545,None,None,None
123000,1.3533647,0.00019999949,7.8717217,None,None,None
124000,1.3510104,0.00019999949,7.909428,None,None,None
125000,1.3592639,0.00019999949,7.9347835,351.3500810464223,351.350079865937,3938.0
126000,1.3544014,0.00019999949,7.9847174,None,None,None
127000,1.3585764,0.00019999947,7.987722,None,None,None
